district,case_number,date,party,fine,n_fines,days_since_covid,case_type
OKLAHOMA,CF-2020-01663,2021-10-20,18166121,100,1,583,CF
OKLAHOMA,CF-2020-01664,2020-07-08,18166130,100,1,114,CF
OKLAHOMA,CF-2020-01665,2021-07-19,18166138,400,1,490,CF
OKLAHOMA,CF-2020-01666,2020-05-19,18166199,50,1,64,CF
OKLAHOMA,CF-2020-01667,2020-05-14,18166329,50,1,59,CF
OKLAHOMA,CF-2020-01668,2022-03-09,18166343,150,1,723,CF
OKLAHOMA,CF-2020-01670,2020-07-20,18166399,50,1,126,CF
OKLAHOMA,CF-2020-01672,2021-12-15,18166681,50,1,639,CF
OKLAHOMA,CF-2020-01673,2021-03-03,18166706,50,1,352,CF
OKLAHOMA,CF-2020-01674,2021-06-17,18166715,50,1,458,CF
OKLAHOMA,CF-2020-01676,2020-06-02,18166731,50,1,78,CF
OKLAHOMA,CF-2020-01678,2020-11-09,18166743,50,1,238,CF
OKLAHOMA,CF-2020-01682,2020-11-12,18166767,30,1,241,CF
OKLAHOMA,CF-2020-01682,2020-11-13,18166762,30,1,242,CF
OKLAHOMA,CF-2020-01683,2020-10-23,18166772,500,1,221,CF
OKLAHOMA,CF-2020-01686,2022-02-01,18166811,60,1,687,CF
OKLAHOMA,CF-2020-01690,2021-10-06,18167005,100,1,569,CF
OKLAHOMA,CF-2020-01692,2021-04-05,18167051,1150,2,385,CF
OKLAHOMA,CF-2020-01693,2021-04-29,18167069,50,1,409,CF
OKLAHOMA,CF-2020-01696,2021-10-20,18167266,50,1,583,CF
OKLAHOMA,CF-2020-01698,2020-08-12,18167309,50,1,149,CF
OKLAHOMA,CF-2020-01699,2020-06-10,18167565,50,1,86,CF
OKLAHOMA,CF-2020-01703,2022-03-25,18168028,600,2,739,CF
OKLAHOMA,CF-2020-01704,2020-07-21,18168037,50,1,127,CF
OKLAHOMA,CF-2020-01706,2020-10-14,18168198,200,1,212,CF
OKLAHOMA,CF-2020-01707,2021-04-21,18168201,100,1,401,CF
OKLAHOMA,CF-2020-01708,2021-12-15,18168203,100,1,639,CF
OKLAHOMA,CF-2020-01710,2020-05-21,18168223,100,1,66,CF
OKLAHOMA,CF-2020-01711,2020-06-16,18168226,50,1,92,CF
OKLAHOMA,CF-2020-01714,2020-07-15,18168367,100,1,121,CF
OKLAHOMA,CF-2020-01714,2021-01-22,18168370,30,1,312,CF
OKLAHOMA,CF-2020-01715,2021-01-06,18168525,110,1,296,CF
OKLAHOMA,CF-2020-01718,2020-06-10,18168930,100,1,86,CF
OKLAHOMA,CF-2020-01720,2020-06-22,18168994,100,1,98,CF
OKLAHOMA,CF-2020-01723,2020-09-04,18169029,100,1,172,CF
OKLAHOMA,CF-2020-01724,2020-08-07,18169034,100,1,144,CF
OKLAHOMA,CF-2020-01725,2020-06-26,18169279,50,1,102,CF
OKLAHOMA,CF-2020-01729,2022-03-09,18169304,200,2,723,CF
OKLAHOMA,CF-2020-01731,2022-03-28,18169320,100,1,742,CF
OKLAHOMA,CF-2020-01733,2021-04-05,18169337,50,1,385,CF
OKLAHOMA,CF-2020-01738,2021-12-03,18169377,600,2,627,CF
OKLAHOMA,CF-2020-01739,2020-07-13,18169710,80,1,119,CF
OKLAHOMA,CF-2020-01743,2020-06-10,18169804,100,1,86,CF
OKLAHOMA,CF-2020-01744,2020-08-24,18169811,100,1,161,CF
OKLAHOMA,CF-2020-01746,2021-06-04,18170091,50,1,445,CF
OKLAHOMA,CF-2020-01747,2020-06-02,18170103,100,1,78,CF
OKLAHOMA,CF-2020-01748,2020-11-13,18170110,50,1,242,CF
OKLAHOMA,CF-2020-01749,2020-11-12,18170115,100,1,241,CF
OKLAHOMA,CF-2020-01751,2020-12-10,18170184,100,1,269,CF
OKLAHOMA,CF-2020-01752,2021-04-09,18170202,50,1,389,CF
OKLAHOMA,CF-2020-01755,2020-08-20,18170436,100,1,157,CF
OKLAHOMA,CF-2020-01755,2021-06-02,18170423,100,1,443,CF
OKLAHOMA,CF-2020-01756,2021-04-09,18170476,100,1,389,CF
OKLAHOMA,CF-2020-01756,2021-04-09,18170483,100,1,389,CF
OKLAHOMA,CF-2020-01756,2021-06-18,18170479,100,1,459,CF
OKLAHOMA,CF-2020-01757,2021-12-01,18170521,100,1,625,CF
OKLAHOMA,CF-2020-01758,2020-09-03,18170542,50,1,171,CF
OKLAHOMA,CF-2020-01759,2020-05-28,18170565,50,1,73,CF
OKLAHOMA,CF-2020-01761,2021-08-26,18170587,100,1,528,CF
OKLAHOMA,CF-2020-01765,2020-07-10,18170639,100,1,116,CF
OKLAHOMA,CF-2020-01766,2021-03-03,18170651,100,1,352,CF
OKLAHOMA,CF-2020-01767,2020-05-28,18170664,110,1,73,CF
OKLAHOMA,CF-2020-01770,2020-06-16,18170688,50,1,92,CF
OKLAHOMA,CF-2020-01771,2021-06-01,18170704,50,1,442,CF
OKLAHOMA,CF-2020-01772,2020-09-11,18170718,500,1,179,CF
OKLAHOMA,CF-2020-01773,2020-07-07,18170793,100,1,113,CF
OKLAHOMA,CF-2020-01775,2020-11-12,18170819,50,1,241,CF
OKLAHOMA,CF-2020-01776,2020-06-29,18170829,45,1,105,CF
OKLAHOMA,CF-2020-01778,2021-02-04,18170838,375,2,325,CF
OKLAHOMA,CF-2020-01779,2021-03-30,18170841,100,1,379,CF
OKLAHOMA,CF-2020-01780,2021-03-16,18170845,50,1,365,CF
OKLAHOMA,CF-2020-01782,2021-01-12,18170857,200,1,302,CF
OKLAHOMA,CF-2020-01783,2020-11-02,18170865,100,1,231,CF
OKLAHOMA,CF-2020-01784,2020-11-02,18170880,80,1,231,CF
OKLAHOMA,CF-2020-01786,2021-06-11,18170914,50,1,452,CF
OKLAHOMA,CF-2020-01787,2020-05-28,18170923,50,1,73,CF
OKLAHOMA,CF-2020-01788,2020-05-28,18170938,100,1,73,CF
OKLAHOMA,CF-2020-01789,2022-08-01,18171142,150,1,868,CF
OKLAHOMA,CF-2020-01792,2021-07-07,18171161,100,1,478,CF
OKLAHOMA,CF-2020-01793,2021-01-05,18171218,100,2,295,CF
OKLAHOMA,CF-2020-01794,2022-05-04,18171370,50,1,779,CF
OKLAHOMA,CF-2020-01796,2020-07-06,18171390,135,1,112,CF
OKLAHOMA,CF-2020-01796,2021-02-01,18171384,200,1,322,CF
OKLAHOMA,CF-2020-01798,2021-03-31,18171408,100,1,380,CF
OKLAHOMA,CF-2020-01798,2021-11-23,18171402,100,1,617,CF
OKLAHOMA,CF-2020-01799,2021-04-22,18171412,80,1,402,CF
OKLAHOMA,CF-2020-01799,2021-12-21,18171415,100,1,645,CF
OKLAHOMA,CF-2020-01801,2021-06-16,18171538,150,1,457,CF
OKLAHOMA,CF-2020-01802,2021-04-21,18171715,100,1,401,CF
OKLAHOMA,CF-2020-01806,2021-10-06,18172196,200,1,569,CF
OKLAHOMA,CF-2020-01808,2020-10-26,18172212,100,1,224,CF
OKLAHOMA,CF-2020-01808,2021-09-23,18172221,1225,2,556,CF
OKLAHOMA,CF-2020-01808,2021-09-23,18191625,280,2,556,CF
OKLAHOMA,CF-2020-01809,2020-10-15,18172237,100,1,213,CF
OKLAHOMA,CF-2020-01809,2021-09-08,18172228,100,1,541,CF
OKLAHOMA,CF-2020-01810,2021-10-05,18172249,50,1,568,CF
OKLAHOMA,CF-2020-01811,2020-06-18,18172259,50,1,94,CF
OKLAHOMA,CF-2020-01812,2020-07-14,18172264,50,1,120,CF
OKLAHOMA,CF-2020-01814,2020-05-28,18172272,600,2,73,CF
OKLAHOMA,CF-2020-01815,2021-06-18,18172274,50,1,459,CF
OKLAHOMA,CF-2020-01817,2021-04-09,18172383,80,1,389,CF
OKLAHOMA,CF-2020-01817,2021-06-02,18172393,100,1,443,CF
OKLAHOMA,CF-2020-01821,2021-03-04,18173118,130,1,353,CF
OKLAHOMA,CF-2020-01824,2021-02-26,18173139,50,1,347,CF
OKLAHOMA,CF-2020-01825,2021-05-07,18173140,30,1,417,CF
OKLAHOMA,CF-2020-01826,2022-04-20,18173150,30,1,765,CF
OKLAHOMA,CF-2020-01827,2020-10-07,18173153,150,1,205,CF
OKLAHOMA,CF-2020-01828,2021-10-21,18173172,50,1,584,CF
OKLAHOMA,CF-2020-01830,2021-08-18,18173186,100,1,520,CF
OKLAHOMA,CF-2020-01831,2021-01-25,18173192,50,1,315,CF
OKLAHOMA,CF-2020-01832,2020-11-24,18173200,50,1,253,CF
OKLAHOMA,CF-2020-01833,2021-09-22,18173203,500,1,555,CF
OKLAHOMA,CF-2020-01834,2021-01-25,18173601,1330,3,315,CF
OKLAHOMA,CF-2020-01835,2020-09-09,18173605,50,1,177,CF
OKLAHOMA,CF-2020-01836,2020-08-04,18173614,50,1,141,CF
OKLAHOMA,CF-2020-01837,2020-11-10,18173945,100,1,239,CF
OKLAHOMA,CF-2020-01838,2020-06-04,18173950,200,1,80,CF
OKLAHOMA,CF-2020-01840,2020-09-29,18173967,100,1,197,CF
OKLAHOMA,CF-2020-01842,2020-06-11,18173978,50,1,87,CF
OKLAHOMA,CF-2020-01844,2021-11-10,18174046,50,1,604,CF
OKLAHOMA,CF-2020-01845,2020-10-13,18174059,50,1,211,CF
OKLAHOMA,CF-2020-01846,2021-02-09,18174069,50,1,330,CF
OKLAHOMA,CF-2020-01848,2021-12-15,18174138,150,1,639,CF
OKLAHOMA,CF-2020-01850,2020-06-02,18174163,90,1,78,CF
OKLAHOMA,CF-2020-01851,2020-06-30,18174168,100,1,106,CF
OKLAHOMA,CF-2020-01852,2021-06-17,18174174,500,1,458,CF
OKLAHOMA,CF-2020-01852,2021-12-15,18174179,150,1,639,CF
OKLAHOMA,CF-2020-01853,2020-06-02,18174185,50,1,78,CF
OKLAHOMA,CF-2020-01853,2020-06-02,18174188,50,1,78,CF
OKLAHOMA,CF-2020-01854,2020-08-12,18174191,150,1,149,CF
OKLAHOMA,CF-2020-01857,2020-06-02,18174528,100,1,78,CF
OKLAHOMA,CF-2020-01857,2020-06-02,18174529,100,1,78,CF
OKLAHOMA,CF-2020-01858,2020-06-04,18174530,50,1,80,CF
OKLAHOMA,CF-2020-01859,2020-06-26,18174534,50,1,102,CF
OKLAHOMA,CF-2020-01861,2020-06-02,18174542,50,1,78,CF
OKLAHOMA,CF-2020-01862,2021-10-20,18174545,100,1,583,CF
OKLAHOMA,CF-2020-01864,2020-07-01,18174556,50,1,107,CF
OKLAHOMA,CF-2020-01866,2021-03-17,18174559,500,1,366,CF
OKLAHOMA,CF-2020-01869,2021-07-07,18174903,50,1,478,CF
OKLAHOMA,CF-2020-01870,2020-12-17,18174912,150,1,276,CF
OKLAHOMA,CF-2020-01871,2021-04-23,18174927,80,1,403,CF
OKLAHOMA,CF-2020-01872,2021-01-11,18174931,50,1,301,CF
OKLAHOMA,CF-2020-01873,2022-03-10,18174938,100,2,724,CF
OKLAHOMA,CF-2020-01874,2021-01-08,18174941,200,1,298,CF
OKLAHOMA,CF-2020-01875,2021-01-19,18174942,30,1,309,CF
OKLAHOMA,CF-2020-01876,2020-10-05,18174945,100,1,203,CF
OKLAHOMA,CF-2020-01877,2022-04-29,18174948,100,1,774,CF
OKLAHOMA,CF-2020-01878,2020-09-17,18174951,50,1,185,CF
OKLAHOMA,CF-2020-01883,2020-07-13,18175211,30,1,119,CF
OKLAHOMA,CF-2020-01884,2021-03-17,18175223,30,1,366,CF
OKLAHOMA,CF-2020-01885,2021-03-02,18175228,80,1,351,CF
OKLAHOMA,CF-2020-01885,2021-09-22,18175231,50,1,555,CF
OKLAHOMA,CF-2020-01886,2020-06-04,18175242,50,1,80,CF
OKLAHOMA,CF-2020-01888,2021-08-18,18175682,50,1,520,CF
OKLAHOMA,CF-2020-01891,2021-01-12,18175781,50,1,302,CF
OKLAHOMA,CF-2020-01893,2020-11-09,18176000,50,1,238,CF
OKLAHOMA,CF-2020-01894,2020-06-04,18176040,100,1,80,CF
OKLAHOMA,CF-2020-01895,2020-09-04,18176047,50,1,172,CF
OKLAHOMA,CF-2020-01897,2020-10-06,18176058,50,1,204,CF
OKLAHOMA,CF-2020-01899,2020-06-04,18176191,80,1,80,CF
OKLAHOMA,CF-2020-01901,2021-07-21,18176206,100,1,492,CF
OKLAHOMA,CF-2020-01905,2020-06-09,18176297,150,2,85,CF
OKLAHOMA,CF-2020-01906,2020-08-27,18176308,90,1,164,CF
OKLAHOMA,CF-2020-01909,2020-07-21,18176452,50,1,127,CF
OKLAHOMA,CF-2020-01910,2021-03-05,18177061,150,1,354,CF
OKLAHOMA,CF-2020-01911,2020-07-01,18177074,30,1,107,CF
OKLAHOMA,CF-2020-01912,2020-07-15,18177082,50,1,121,CF
OKLAHOMA,CF-2020-01913,2021-01-15,18177285,50,1,305,CF
OKLAHOMA,CF-2020-01914,2021-09-08,18177289,50,1,541,CF
OKLAHOMA,CF-2020-01917,2022-03-23,18177306,50,1,737,CF
OKLAHOMA,CF-2020-01919,2021-03-08,18177334,50,1,357,CF
OKLAHOMA,CF-2020-01920,2021-04-23,18177336,100,1,403,CF
OKLAHOMA,CF-2020-01921,2021-05-11,18177344,45,1,421,CF
OKLAHOMA,CF-2020-01924,2020-06-23,18177396,135,1,99,CF
OKLAHOMA,CF-2020-01925,2022-01-18,18177440,50,1,673,CF
OKLAHOMA,CF-2020-01926,2022-02-28,18177467,175,1,714,CF
OKLAHOMA,CF-2020-01927,2022-01-25,18177495,50,1,680,CF
OKLAHOMA,CF-2020-01929,2020-10-19,18177719,50,1,217,CF
OKLAHOMA,CF-2020-01933,2021-07-07,18177879,50,1,478,CF
OKLAHOMA,CF-2020-01937,2020-11-06,18177982,50,1,235,CF
OKLAHOMA,CF-2020-01938,2020-12-15,18178024,1075,3,274,CF
OKLAHOMA,CF-2020-01940,2020-11-04,18178052,150,1,233,CF
OKLAHOMA,CF-2020-01941,2020-06-04,18178059,50,1,80,CF
OKLAHOMA,CF-2020-01942,2021-12-01,18178067,50,1,625,CF
OKLAHOMA,CF-2020-01943,2020-07-06,18178111,30,1,112,CF
OKLAHOMA,CF-2020-01944,2020-11-12,18178238,100,1,241,CF
OKLAHOMA,CF-2020-01945,2021-07-12,18178246,50,1,483,CF
OKLAHOMA,CF-2020-01947,2022-01-21,18178265,100,1,676,CF
OKLAHOMA,CF-2020-01951,2020-06-11,18178618,50,1,87,CF
OKLAHOMA,CF-2020-01952,2021-04-21,18178621,50,1,401,CF
OKLAHOMA,CF-2020-01953,2020-08-24,18178633,50,1,161,CF
OKLAHOMA,CF-2020-01954,2020-11-12,18178632,45,1,241,CF
OKLAHOMA,CF-2020-01955,2020-11-13,18178653,150,1,242,CF
OKLAHOMA,CF-2020-01956,2020-08-10,18178660,100,1,147,CF
OKLAHOMA,CF-2020-01958,2022-09-09,18178673,100,1,907,CF
OKLAHOMA,CF-2020-01959,2020-11-19,18178688,100,1,248,CF
OKLAHOMA,CF-2020-01961,2020-10-08,18178713,50,1,206,CF
OKLAHOMA,CF-2020-01962,2020-09-25,18178738,150,1,193,CF
OKLAHOMA,CF-2020-01963,2021-02-04,18178747,50,1,325,CF
OKLAHOMA,CF-2020-01964,2021-05-25,18178755,100,1,435,CF
OKLAHOMA,CF-2020-01965,2022-02-02,18178764,130,1,688,CF
OKLAHOMA,CF-2020-01967,2020-06-11,18178872,100,1,87,CF
OKLAHOMA,CF-2020-01970,2020-08-11,18178937,100,1,148,CF
OKLAHOMA,CF-2020-01971,2021-04-01,18178969,50,1,381,CF
OKLAHOMA,CF-2020-01972,2021-06-15,18178982,100,1,456,CF
OKLAHOMA,CF-2020-01973,2020-08-25,18178991,50,1,162,CF
OKLAHOMA,CF-2020-01973,2020-11-10,18178989,1000,1,239,CF
OKLAHOMA,CF-2020-01974,2020-06-11,18179036,50,1,87,CF
OKLAHOMA,CF-2020-01975,2022-03-23,18179071,500,1,737,CF
OKLAHOMA,CF-2020-01976,2022-01-04,18179075,50,1,659,CF
OKLAHOMA,CF-2020-01977,2021-05-10,18179087,200,1,420,CF
OKLAHOMA,CF-2020-01978,2020-06-09,18179089,100,1,85,CF
OKLAHOMA,CF-2020-01979,2022-03-25,18179096,100,1,739,CF
OKLAHOMA,CF-2020-01980,2020-08-18,18179099,50,1,155,CF
OKLAHOMA,CF-2020-01981,2020-06-11,18179104,100,1,87,CF
OKLAHOMA,CF-2020-01984,2020-08-26,18179298,50,1,163,CF
OKLAHOMA,CF-2020-01985,2020-11-18,18179311,100,1,247,CF
OKLAHOMA,CF-2020-01985,2021-06-02,18179312,50,1,443,CF
OKLAHOMA,CF-2020-01985,2021-08-18,18179314,100,1,520,CF
OKLAHOMA,CF-2020-01987,2021-01-25,18179315,50,1,315,CF
OKLAHOMA,CF-2020-01988,2022-04-28,18179615,50,1,773,CF
OKLAHOMA,CF-2020-01989,2020-11-13,18179630,100,1,242,CF
OKLAHOMA,CF-2020-01990,2020-09-25,18179647,50,1,193,CF
OKLAHOMA,CF-2020-01991,2021-07-07,18179680,50,1,478,CF
OKLAHOMA,CF-2020-01993,2020-10-26,18179707,30,1,224,CF
OKLAHOMA,CF-2020-01995,2021-02-22,18179755,50,1,343,CF
OKLAHOMA,CF-2020-01996,2021-01-19,18179774,50,1,309,CF
OKLAHOMA,CF-2020-01997,2021-06-15,18179786,35,1,456,CF
OKLAHOMA,CF-2020-01999,2021-01-13,18179836,130,1,303,CF
OKLAHOMA,CF-2020-02003,2020-09-15,18179924,50,1,183,CF
OKLAHOMA,CF-2020-02004,2020-10-09,18179933,100,1,207,CF
OKLAHOMA,CF-2020-02007,2021-04-30,18179964,150,2,410,CF
OKLAHOMA,CF-2020-02008,2021-01-15,18179974,50,1,305,CF
OKLAHOMA,CF-2020-02010,2020-12-09,18180238,95,2,268,CF
OKLAHOMA,CF-2020-02012,2021-03-16,18180277,30,1,365,CF
OKLAHOMA,CF-2020-02013,2020-08-20,18180286,50,1,157,CF
OKLAHOMA,CF-2020-02014,2022-07-20,18180296,150,1,856,CF
OKLAHOMA,CF-2020-02015,2020-09-03,18180306,100,1,171,CF
OKLAHOMA,CF-2020-02016,2020-11-10,18180308,100,1,239,CF
OKLAHOMA,CF-2020-02017,2020-11-16,18180328,50,1,245,CF
OKLAHOMA,CF-2020-02018,2020-07-31,18180453,50,1,137,CF
OKLAHOMA,CF-2020-02018,2020-08-28,18180445,150,1,165,CF
OKLAHOMA,CF-2020-02021,2022-08-10,18180940,50,1,877,CF
OKLAHOMA,CF-2020-02022,2020-12-02,18180958,50,1,261,CF
OKLAHOMA,CF-2020-02022,2020-12-02,18180962,90,1,261,CF
OKLAHOMA,CF-2020-02025,2020-07-21,18181204,1000,1,127,CF
OKLAHOMA,CF-2020-02027,2020-06-16,18181246,60,1,92,CF
OKLAHOMA,CF-2020-02028,2021-05-07,18181453,50,1,417,CF
OKLAHOMA,CF-2020-02029,2021-04-09,18182190,100,1,389,CF
OKLAHOMA,CF-2020-02029,2021-06-02,18182198,300,1,443,CF
OKLAHOMA,CF-2020-02032,2020-10-30,18182275,1200,3,228,CF
OKLAHOMA,CF-2020-02034,2021-01-19,18182403,100,1,309,CF
OKLAHOMA,CF-2020-02035,2020-11-09,18182417,50,1,238,CF
OKLAHOMA,CF-2020-02036,2021-01-04,18182729,50,1,294,CF
OKLAHOMA,CF-2020-02037,2020-09-11,18182739,150,1,179,CF
OKLAHOMA,CF-2020-02038,2021-08-18,18183319,100,1,520,CF
OKLAHOMA,CF-2020-02041,2020-09-08,18183365,45,1,176,CF
OKLAHOMA,CF-2020-02042,2020-06-18,18183377,50,1,94,CF
OKLAHOMA,CF-2020-02043,2021-09-07,18183386,300,1,540,CF
OKLAHOMA,CF-2020-02044,2021-03-17,18183394,500,1,366,CF
OKLAHOMA,CF-2020-02050,2021-06-30,18183853,150,1,471,CF
OKLAHOMA,CF-2020-02050,2021-07-12,18183843,100,1,483,CF
OKLAHOMA,CF-2020-02054,2020-12-07,18184970,250,1,266,CF
OKLAHOMA,CF-2020-02056,2020-07-13,18184988,50,1,119,CF
OKLAHOMA,CF-2020-02057,2020-07-15,18185018,120,1,121,CF
OKLAHOMA,CF-2020-02058,2020-06-09,18185024,50,1,85,CF
OKLAHOMA,CF-2020-02059,2021-05-05,18185042,50,1,415,CF
OKLAHOMA,CF-2020-02060,2020-06-11,18185045,50,1,87,CF
OKLAHOMA,CF-2020-02061,2020-06-19,18185077,100,1,95,CF
OKLAHOMA,CF-2020-02062,2021-07-13,18185080,50,1,484,CF
OKLAHOMA,CF-2020-02063,2021-03-31,18185093,100,1,380,CF
OKLAHOMA,CF-2020-02065,2021-09-24,18191642,150,1,557,CF
OKLAHOMA,CF-2020-02067,2020-09-10,18185433,100,1,178,CF
OKLAHOMA,CF-2020-02067,2021-02-11,18185421,90,1,332,CF
OKLAHOMA,CF-2020-02069,2020-09-03,18185528,50,1,171,CF
OKLAHOMA,CF-2020-02069,2021-04-07,18185522,100,1,387,CF
OKLAHOMA,CF-2020-02070,2021-04-14,18185553,50,1,394,CF
OKLAHOMA,CF-2020-02073,2021-02-01,18185618,150,1,322,CF
OKLAHOMA,CF-2020-02074,2020-12-04,18185635,50,1,263,CF
OKLAHOMA,CF-2020-02075,2020-11-17,18185771,50,1,246,CF
OKLAHOMA,CF-2020-02076,2021-03-17,18185784,150,1,366,CF
OKLAHOMA,CF-2020-02077,2021-10-04,18185806,80,1,567,CF
OKLAHOMA,CF-2020-02079,2021-06-04,18185860,50,1,445,CF
OKLAHOMA,CF-2020-02081,2020-09-09,18185905,100,1,177,CF
OKLAHOMA,CF-2020-02083,2021-01-07,18185967,75,1,297,CF
OKLAHOMA,CF-2020-02085,2020-06-10,18186038,50,1,86,CF
OKLAHOMA,CF-2020-02086,2020-06-18,18186054,35,1,94,CF
OKLAHOMA,CF-2020-02087,2020-06-30,18186058,50,1,106,CF
OKLAHOMA,CF-2020-02091,2021-03-08,18186324,50,1,357,CF
OKLAHOMA,CF-2020-02092,2021-07-28,18186329,50,1,499,CF
OKLAHOMA,CF-2020-02095,2021-04-01,18186409,200,2,381,CF
OKLAHOMA,CF-2020-02096,2021-05-06,18186416,50,1,416,CF
OKLAHOMA,CF-2020-02097,2020-08-28,18186450,600,2,165,CF
OKLAHOMA,CF-2020-02098,2020-07-28,18186562,200,2,134,CF
OKLAHOMA,CF-2020-02099,2021-11-08,18186581,100,1,602,CF
OKLAHOMA,CF-2020-02101,2020-07-13,18186628,50,1,119,CF
OKLAHOMA,CF-2020-02104,2021-06-11,18186663,50,1,452,CF
OKLAHOMA,CF-2020-02105,2020-07-21,18186691,100,1,127,CF
OKLAHOMA,CF-2020-02105,2022-03-23,18186693,100,1,737,CF
OKLAHOMA,CF-2020-02107,2020-09-11,18186734,50,1,179,CF
OKLAHOMA,CF-2020-02108,2020-09-25,18186766,100,1,193,CF
OKLAHOMA,CF-2020-02109,2020-06-18,18186782,300,2,94,CF
OKLAHOMA,CF-2020-02110,2020-10-02,18186930,50,1,200,CF
OKLAHOMA,CF-2020-02114,2020-09-15,18186991,100,1,183,CF
OKLAHOMA,CF-2020-02115,2022-02-02,18187017,100,1,688,CF
OKLAHOMA,CF-2020-02116,2020-11-05,18187032,70,1,234,CF
OKLAHOMA,CF-2020-02117,2021-03-31,18187055,100,1,380,CF
OKLAHOMA,CF-2020-02121,2020-05-21,18187145,50,1,66,CF
OKLAHOMA,CF-2020-02135,2022-05-02,18188125,50,1,777,CF
OKLAHOMA,CF-2020-02136,2020-07-08,18188200,90,1,114,CF
OKLAHOMA,CF-2020-02138,2020-09-14,18188245,100,1,182,CF
OKLAHOMA,CF-2020-02139,2021-04-09,18188259,35,1,389,CF
OKLAHOMA,CF-2020-02140,2020-09-15,18188305,50,1,183,CF
OKLAHOMA,CF-2020-02141,2021-02-04,18188336,50,1,325,CF
OKLAHOMA,CF-2020-02142,2020-11-09,18188360,50,1,238,CF
OKLAHOMA,CF-2020-02143,2020-11-09,18188380,50,1,238,CF
OKLAHOMA,CF-2020-02144,2021-04-07,18188870,50,1,387,CF
OKLAHOMA,CF-2020-02145,2020-12-09,18188889,100,1,268,CF
OKLAHOMA,CF-2020-02146,2021-04-07,18188925,100,1,387,CF
OKLAHOMA,CF-2020-02147,2020-11-12,18188928,125,2,241,CF
OKLAHOMA,CF-2020-02149,2020-11-06,18188939,110,1,235,CF
OKLAHOMA,CF-2020-02152,2021-02-22,18188963,100,1,343,CF
OKLAHOMA,CF-2020-02153,2020-10-12,18188970,100,1,210,CF
OKLAHOMA,CF-2020-02154,2020-08-13,18188971,110,1,150,CF
OKLAHOMA,CF-2020-02155,2021-01-25,18188975,50,1,315,CF
OKLAHOMA,CF-2020-02156,2021-09-09,18188976,200,1,542,CF
OKLAHOMA,CF-2020-02157,2021-04-15,18188986,50,1,395,CF
OKLAHOMA,CF-2020-02159,2021-07-21,18188996,50,1,492,CF
OKLAHOMA,CF-2020-02160,2020-07-23,18189011,50,1,129,CF
OKLAHOMA,CF-2020-02162,2020-12-08,18189048,50,1,267,CF
OKLAHOMA,CF-2020-02163,2020-11-24,18189062,100,1,253,CF
OKLAHOMA,CF-2020-02163,2021-01-20,18189059,200,1,310,CF
OKLAHOMA,CF-2020-02164,2020-11-05,18189055,50,1,234,CF
OKLAHOMA,CF-2020-02165,2021-12-02,18189072,50,1,626,CF
OKLAHOMA,CF-2020-02166,2021-08-26,18189073,80,1,528,CF
OKLAHOMA,CF-2020-02168,2022-03-09,18189084,1000,1,723,CF
OKLAHOMA,CF-2020-02169,2021-10-28,18189085,100,2,591,CF
OKLAHOMA,CF-2020-02170,2020-12-15,18189090,50,1,274,CF
OKLAHOMA,CF-2020-02171,2020-07-02,18189103,50,1,108,CF
OKLAHOMA,CF-2020-02172,2021-04-06,18189111,50,1,386,CF
OKLAHOMA,CF-2020-02175,2020-10-12,18189171,50,1,210,CF
OKLAHOMA,CF-2020-02177,2020-06-08,18189209,100,1,84,CF
OKLAHOMA,CF-2020-02179,2022-03-10,18189364,150,3,724,CF
OKLAHOMA,CF-2020-02180,2020-08-20,18189372,100,1,157,CF
OKLAHOMA,CF-2020-02181,2021-04-26,18189381,50,1,406,CF
OKLAHOMA,CF-2020-02182,2020-07-14,18189394,100,1,120,CF
OKLAHOMA,CF-2020-02183,2021-10-14,18189419,50,1,577,CF
OKLAHOMA,CF-2020-02184,2021-06-16,18189427,50,1,457,CF
OKLAHOMA,CF-2020-02186,2020-11-06,18189458,30,1,235,CF
OKLAHOMA,CF-2020-02189,2020-12-16,18189485,50,1,275,CF
OKLAHOMA,CF-2020-02190,2022-07-19,18189619,150,2,855,CF
OKLAHOMA,CF-2020-02191,2022-07-20,18189645,50,1,856,CF
OKLAHOMA,CF-2020-02193,2020-10-22,18189671,205,2,220,CF
OKLAHOMA,CF-2020-02194,2020-12-02,18189673,50,1,261,CF
OKLAHOMA,CF-2020-02195,2022-03-22,18189680,50,1,736,CF
OKLAHOMA,CF-2020-02196,2022-05-04,18189690,110,1,779,CF
OKLAHOMA,CF-2020-02197,2021-08-16,18189698,1300,4,518,CF
OKLAHOMA,CF-2020-02199,2020-06-30,18189821,50,1,106,CF
OKLAHOMA,CF-2020-02203,2021-06-10,18189889,30,1,451,CF
OKLAHOMA,CF-2020-02205,2021-07-13,18189927,100,1,484,CF
OKLAHOMA,CF-2020-02206,2020-06-25,18189936,150,1,101,CF
OKLAHOMA,CF-2020-02209,2020-12-02,18190164,50,1,261,CF
OKLAHOMA,CF-2020-02211,2020-12-02,18190191,50,1,261,CF
OKLAHOMA,CF-2020-02213,2021-03-15,18190220,130,2,364,CF
OKLAHOMA,CF-2020-02214,2020-12-08,18190228,50,1,267,CF
OKLAHOMA,CF-2020-02215,2020-11-02,18190236,550,2,231,CF
OKLAHOMA,CF-2020-02216,2021-09-24,18190254,150,1,557,CF
